season,week,contestant,total_score,avg_score,n_judges,status,placement,voting_method,is_finalist,estimated_vote_prop,vote_certainty
19,2,Jonathan Bennett,30.0,7.5,4,active,9,percentage,False,0.08333333333337123,0.010000000000000009
19,2,Lea Thompson,35.0,8.75,4,active,6,percentage,False,0.08333333333337123,0.010000000000000009
19,2,Janel Parrish,34.0,8.5,4,active,3,percentage,True,0.08333333333337123,0.010000000000000009
19,2,Alfonso Ribeiro,32.0,8.0,4,active,1,percentage,True,0.08333333333337123,0.010000000000000009
19,2,Randy Couture,28.0,7.0,4,active,11,percentage,False,0.08333333333337123,0.010000000000000009
19,2,Tommy Chong,28.0,7.0,4,active,5,percentage,False,0.08333333333337123,0.010000000000000009
19,2,Betsey Johnson,28.0,7.0,4,active,10,percentage,False,0.08333333333337123,0.010000000000000009
19,2,Michael Waltrip,24.0,6.0,4,active,7,percentage,False,0.0893581952115969,0.010000000000000009
19,2,Tavis Smiley,28.0,7.0,4,eliminated_this_week,12,percentage,False,0.0773084714546908,0.010000000000000009
19,2,Bethany Mota,33.0,8.25,4,active,4,percentage,False,0.08333333333337123,0.010000000000000009
19,2,Sadie Robertson,31.0,7.75,4,active,2,percentage,True,0.08333333333337123,0.010000000000000009
19,3,Antonio Sabato Jr.,29.0,7.25,4,active,8,percentage,False,0.09090909090909091,0.056657223796033884
19,3,Jonathan Bennett,32.0,8.0,4,active,9,percentage,False,0.09090909090909091,0.056657223796033884
19,3,Lea Thompson,31.0,7.75,4,active,6,percentage,False,0.09090909090909091,0.056657223796033884
19,3,Janel Parrish,40.0,10.0,4,active,3,percentage,True,0.09090909090909091,0.056657223796033884
19,3,Alfonso Ribeiro,32.0,8.0,4,active,1,percentage,True,0.09090909090909091,0.056657223796033884
19,3,Randy Couture,26.0,6.5,4,eliminated_this_week,11,percentage,False,0.09090909090909091,0.056657223796033884
19,3,Tommy Chong,34.0,8.5,4,active,5,percentage,False,0.09090909090909091,0.056657223796033884
19,3,Betsey Johnson,29.0,7.25,4,active,10,percentage,False,0.09090909090909091,0.056657223796033884
19,3,Michael Waltrip,28.0,7.0,4,active,7,percentage,False,0.09090909090909091,0.056657223796033884
19,3,Bethany Mota,40.0,10.0,4,active,4,percentage,False,0.09090909090909091,0.056657223796033884
19,3,Sadie Robertson,32.0,8.0,4,active,2,percentage,True,0.09090909090909091,0.056657223796033884
19,4,Antonio Sabato Jr.,29.0,7.25,4,active,8,percentage,False,0.10000000000009096,0.009999999999999731
19,4,Jonathan Bennett,24.0,6.0,4,active,9,percentage,False,0.10658333333312112,0.009999999999999731
19,4,Lea Thompson,39.0,9.75,4,active,6,percentage,False,0.10000000000009096,0.009999999999999731
19,4,Janel Parrish,36.0,9.0,4,active,3,percentage,True,0.10000000000009096,0.009999999999999731
19,4,Alfonso Ribeiro,40.0,10.0,4,active,1,percentage,True,0.10000000000009096,0.009999999999999731
19,4,Tommy Chong,28.0,7.0,4,active,5,percentage,False,0.10000000000009096,0.009999999999999731
19,4,Betsey Johnson,29.0,7.25,4,eliminated_this_week,10,percentage,False,0.08995833333312113,0.009999999999999731
19,4,Michael Waltrip,25.0,6.25,4,active,7,percentage,False,0.10345833333312113,0.009999999999999731
19,4,Bethany Mota,33.0,8.25,4,active,4,percentage,False,0.10000000000009096,0.009999999999999731
19,4,Sadie Robertson,37.0,9.25,4,active,2,percentage,True,0.10000000000009096,0.009999999999999731
19,5,Antonio Sabato Jr.,28.0,7.0,4,active,8,percentage,False,0.10606060606060606,0.3
19,5,Jonathan Bennett,24.0,6.0,4,active,9,percentage,False,0.09090909090909091,0.3
19,5,Lea Thompson,34.0,8.5,4,active,6,percentage,False,0.12878787878787878,0.3
19,5,Janel Parrish,33.0,8.25,4,active,3,percentage,True,0.125,0.3
19,5,Alfonso Ribeiro,34.0,8.5,4,active,1,percentage,True,0.12878787878787878,0.3
19,5,Tommy Chong,23.0,5.75,4,active,5,percentage,False,0.08712121212121213,0.3
19,5,Michael Waltrip,20.0,5.0,4,active,7,percentage,False,0.07575757575757576,0.3
19,5,Bethany Mota,32.0,8.0,4,active,4,percentage,False,0.12121212121212122,0.3
19,5,Sadie Robertson,36.0,9.0,4,active,2,percentage,True,0.13636363636363635,0.3
19,6,Antonio Sabato Jr.,28.0,7.0,4,active,8,percentage,False,0.1159950701554797,0.010000000000000009
19,6,Jonathan Bennett,32.0,8.0,4,eliminated_this_week,9,percentage,False,0.1013431930223739,0.010000000000000009
19,6,Lea Thompson,32.0,8.0,4,active,6,percentage,False,0.1111111111111111,0.010000000000000009
19,6,Janel Parrish,33.0,8.25,4,active,3,percentage,True,0.1111111111111111,0.010000000000000009
19,6,Alfonso Ribeiro,39.0,9.75,4,active,1,percentage,True,0.1111111111111111,0.010000000000000009
19,6,Tommy Chong,28.0,7.0,4,active,5,percentage,False,0.1159950701554797,0.010000000000000009
19,6,Michael Waltrip,30.0,7.5,4,active,7,percentage,False,0.1111111111111111,0.010000000000000009
19,6,Bethany Mota,36.0,9.0,4,active,4,percentage,False,0.1111111111111111,0.010000000000000009
19,6,Sadie Robertson,35.0,8.75,4,active,2,percentage,True,0.1111111111111111,0.010000000000000009
19,7,Antonio Sabato Jr.,29.5,7.375,4,eliminated_this_week,8,percentage,False,0.12159864603481625,0.010000000000000286
19,7,Lea Thompson,35.0,8.75,4,active,6,percentage,False,0.125,0.010000000000000286
19,7,Janel Parrish,33.5,8.375,4,active,3,percentage,True,0.125,0.010000000000000286
19,7,Alfonso Ribeiro,34.0,8.5,4,active,1,percentage,True,0.125,0.010000000000000286
19,7,Tommy Chong,30.0,7.5,4,active,5,percentage,False,0.125,0.010000000000000286
19,7,Michael Waltrip,28.0,7.0,4,active,7,percentage,False,0.12840135396518376,0.010000000000000286
19,7,Bethany Mota,37.5,9.375,4,active,4,percentage,False,0.125,0.010000000000000286
19,7,Sadie Robertson,31.0,7.75,4,active,2,percentage,True,0.125,0.010000000000000286
19,8,Lea Thompson,32.0,8.0,4,active,6,percentage,False,0.14285714285714285,0.1612903225806453
19,8,Janel Parrish,43.0,10.75,4,active,3,percentage,True,0.14285714285714285,0.1612903225806453
19,8,Alfonso Ribeiro,41.0,10.25,4,active,1,percentage,True,0.14285714285714285,0.1612903225806453
19,8,Tommy Chong,29.0,7.25,4,active,5,percentage,False,0.14285714285714285,0.1612903225806453
19,8,Michael Waltrip,25.0,6.25,4,eliminated_this_week,7,percentage,False,0.14285714285714285,0.1612903225806453
19,8,Bethany Mota,40.0,10.0,4,active,4,percentage,False,0.14285714285714285,0.1612903225806453
19,8,Sadie Robertson,38.0,9.5,4,active,2,percentage,True,0.14285714285714285,0.1612903225806453
19,9,Lea Thompson,35.0,8.75,4,eliminated_this_week,6,percentage,False,0.15097975077881623,0.010000000000000009
19,9,Janel Parrish,38.5,9.625,4,active,3,percentage,True,0.16666666666666669,0.010000000000000009
19,9,Alfonso Ribeiro,38.5,9.625,4,active,1,percentage,True,0.16666666666666669,0.010000000000000009
19,9,Tommy Chong,28.5,7.125,4,active,5,percentage,False,0.18235358255451717,0.010000000000000009
19,9,Bethany Mota,37.0,9.25,4,active,4,percentage,False,0.16666666666666669,0.010000000000000009
19,9,Sadie Robertson,36.5,9.125,4,active,2,percentage,True,0.16666666666666669,0.010000000000000009
19,10,Janel Parrish,39.0,9.75,4,active,3,percentage,True,0.2,0.328767123287671
19,10,Alfonso Ribeiro,37.5,9.375,4,active,1,percentage,True,0.2,0.328767123287671
19,10,Tommy Chong,31.0,7.75,4,eliminated_this_week,5,percentage,False,0.2,0.328767123287671
19,10,Bethany Mota,38.0,9.5,4,active,4,percentage,False,0.2,0.328767123287671
19,10,Sadie Robertson,37.0,9.25,4,active,2,percentage,True,0.2,0.328767123287671
19,11,Janel Parrish,38.99980000000001,9.749950000000002,4,active,3,percentage,True,0.25,0.0639532280452626
19,11,Alfonso Ribeiro,40.0,10.0,4,active,1,percentage,True,0.25,0.0639532280452626
19,11,Bethany Mota,38.0,9.5,4,eliminated_this_week,4,percentage,False,0.25,0.0639532280452626
19,11,Sadie Robertson,39.333200000000005,9.833300000000001,4,active,2,percentage,True,0.25,0.0639532280452626
20,1,Suzanne Somers,25.0,6.25,4,active,9,percentage,False,0.07861635220125786,0.3
20,1,Willow Shields,25.0,6.25,4,active,7,percentage,False,0.07861635220125786,0.3
20,1,Riker Lynch,31.0,7.75,4,active,2,percentage,True,0.09748427672955975,0.3
20,1,Rumer Willis,32.0,8.0,4,active,1,percentage,True,0.10062893081761007,0.3
20,1,Nastia Liukin,30.0,7.5,4,active,4,percentage,False,0.09433962264150944,0.3
20,1,Michael Sam,26.0,6.5,4,active,10,percentage,False,0.08176100628930817,0.3
20,1,Robert Herjavec,28.0,7.0,4,active,6,percentage,False,0.0880503144654088,0.3
20,1,Charlotte McKinney,22.0,5.5,4,active,11,percentage,False,0.06918238993710692,0.3
20,1,Noah Galloway,26.0,6.5,4,active,3,percentage,True,0.08176100628930817,0.3
20,1,Redfoo,22.0,5.5,4,active,12,percentage,False,0.06918238993710692,0.3
20,1,Patti LaBelle,25.0,6.25,4,active,8,percentage,False,0.07861635220125786,0.3
20,1,Chris Soules,26.0,6.5,4,active,5,percentage,False,0.08176100628930817,0.3
20,2,Suzanne Somers,28.0,7.0,4,active,9,percentage,False,0.08333333333333333,0.010000000000000009
20,2,Willow Shields,32.0,8.0,4,active,7,percentage,False,0.08333333333333333,0.010000000000000009
20,2,Riker Lynch,32.0,8.0,4,active,2,percentage,True,0.08333333333333333,0.010000000000000009
20,2,Rumer Willis,32.0,8.0,4,active,1,percentage,True,0.08333333333333333,0.010000000000000009
20,2,Nastia Liukin,34.0,8.5,4,active,4,percentage,False,0.08333333333333333,0.010000000000000009
20,2,Michael Sam,28.0,7.0,4,active,10,percentage,False,0.08333333333333333,0.010000000000000009
20,2,Robert Herjavec,28.0,7.0,4,active,6,percentage,False,0.08333333333333333,0.010000000000000009
20,2,Charlotte McKinney,26.0,6.5,4,active,11,percentage,False,0.08366666666666665,0.010000000000000009
20,2,Noah Galloway,27.0,6.75,4,active,3,percentage,True,0.08333333333333333,0.010000000000000009
20,2,Redfoo,31.0,7.75,4,eliminated_this_week,12,percentage,False,0.06825744476464936,0.010000000000000009
20,2,Patti LaBelle,28.0,7.0,4,active,8,percentage,False,0.08333333333333333,0.010000000000000009
20,2,Chris Soules,21.0,5.25,4,active,5,percentage,False,0.09807588856868395,0.010000000000000009
20,3,Suzanne Somers,25.0,6.25,4,active,9,percentage,False,0.09090909090909059,0.010000000000000009
20,3,Willow Shields,32.0,8.0,4,active,7,percentage,False,0.09090909090909059,0.010000000000000009
20,3,Riker Lynch,34.0,8.5,4,active,2,percentage,True,0.09090909090909059,0.010000000000000009
20,3,Rumer Willis,33.0,8.25,4,active,1,percentage,True,0.09090909090909059,0.010000000000000009
20,3,Nastia Liukin,34.0,8.5,4,active,4,percentage,False,0.09090909090909059,0.010000000000000009
20,3,Michael Sam,24.0,6.0,4,active,10,percentage,False,0.09090909090909059,0.010000000000000009
20,3,Robert Herjavec,29.0,7.25,4,active,6,percentage,False,0.09090909090909059,0.010000000000000009
20,3,Charlotte McKinney,22.0,5.5,4,eliminated_this_week,11,percentage,False,0.09040909090909237,0.010000000000000009
20,3,Noah Galloway,30.0,7.5,4,active,3,percentage,True,0.09090909090909059,0.010000000000000009
20,3,Patti LaBelle,22.0,5.5,4,active,8,percentage,False,0.09140909090909237,0.010000000000000009
20,3,Chris Soules,28.0,7.0,4,active,5,percentage,False,0.09090909090909059,0.010000000000000009
20,4,Suzanne Somers,28.0,7.0,4,active,9,percentage,False,0.10135897435902742,0.010000000000000009
20,4,Willow Shields,39.0,9.75,4,active,7,percentage,False,0.09999999999997727,0.010000000000000009
20,4,Riker Lynch,34.0,8.5,4,active,2,percentage,True,0.09999999999997727,0.010000000000000009
20,4,Rumer Willis,35.0,8.75,4,active,1,percentage,True,0.09999999999997727,0.010000000000000009
20,4,Nastia Liukin,36.0,9.0,4,active,4,percentage,False,0.09999999999997727,0.010000000000000009
20,4,Michael Sam,30.0,7.5,4,eliminated_this_week,10,percentage,False,0.09420512820518126,0.010000000000000009
20,4,Robert Herjavec,34.0,8.5,4,active,6,percentage,False,0.09999999999997727,0.010000000000000009
20,4,Noah Galloway,32.0,8.0,4,active,3,percentage,True,0.09999999999997727,0.010000000000000009
20,4,Patti LaBelle,30.0,7.5,4,active,8,percentage,False,0.09999999999997727,0.010000000000000009
20,4,Chris Soules,27.0,6.75,4,active,5,percentage,False,0.1044358974359505,0.010000000000000009
20,5,Suzanne Somers,28.0,7.0,4,eliminated_this_week,9,percentage,False,0.10354397330192383,0.010000000000000009
20,5,Willow Shields,34.0,8.5,4,active,7,percentage,False,0.1111111111111111,0.010000000000000009
20,5,Riker Lynch,38.0,9.5,4,active,2,percentage,True,0.1111111111111111,0.010000000000000009
20,5,Rumer Willis,39.0,9.75,4,active,1,percentage,True,0.1111111111111111,0.010000000000000009
20,5,Nastia Liukin,38.0,9.5,4,active,4,percentage,False,0.1111111111111111,0.010000000000000009
20,5,Robert Herjavec,24.0,6.0,4,active,6,percentage,False,0.11867824892029837,0.010000000000000009
20,5,Noah Galloway,28.0,7.0,4,active,3,percentage,True,0.1111111111111111,0.010000000000000009
20,5,Patti LaBelle,27.0,6.75,4,active,8,percentage,False,0.1111111111111111,0.010000000000000009
20,5,Chris Soules,27.0,6.75,4,active,5,percentage,False,0.1111111111111111,0.010000000000000009
20,6,Willow Shields,36.5,9.125,4,active,7,percentage,False,0.12500000000000355,0.010000000000000009
20,6,Riker Lynch,38.0,9.5,4,active,2,percentage,True,0.12500000000000355,0.010000000000000009
20,6,Rumer Willis,35.5,8.875,4,active,1,percentage,True,0.12500000000000355,0.010000000000000009
20,6,Nastia Liukin,36.5,9.125,4,active,4,percentage,False,0.12500000000000355,0.010000000000000009
20,6,Robert Herjavec,33.5,8.375,4,active,6,percentage,False,0.12638339222613776,0.010000000000000009
20,6,Noah Galloway,34.0,8.5,4,active,3,percentage,True,0.12500000000000355,0.010000000000000009
20,6,Patti LaBelle,34.0,8.5,4,eliminated_this_week,8,percentage,False,0.12361660777384094,0.010000000000000009
20,6,Chris Soules,35.0,8.75,4,active,5,percentage,False,0.12500000000000355,0.010000000000000009
20,7,Willow Shields,39.0,9.75,4,eliminated_this_week,7,percentage,False,0.12119310086308516,0.010000000000000009
20,7,Riker Lynch,37.0,9.25,4,active,2,percentage,True,0.14285714285662313,0.010000000000000009
20,7,Rumer Willis,37.0,9.25,4,active,1,percentage,True,0.14285714285662315,0.010000000000000009
20,7,Nastia Liukin,41.0,10.25,4,active,4,percentage,False,0.14285714285662315,0.010000000000000009
20,7,Robert Herjavec,31.0,7.75,4,active,6,percentage,False,0.15368916385521114,0.010000000000000009
20,7,Noah Galloway,38.0,9.5,4,active,3,percentage,True,0.14285714285662318,0.010000000000000009
20,7,Chris Soules,31.0,7.75,4,active,5,percentage,False,0.15368916385521114,0.010000000000000009
20,8,Riker Lynch,39.0,9.75,4,active,2,percentage,True,0.16666666666664773,0.011820330969266601
20,8,Rumer Willis,40.0,10.0,4,active,1,percentage,True,0.16666666666664773,0.011820330969266601
20,8,Nastia Liukin,38.0,9.5,4,active,4,percentage,False,0.16666666666664773,0.011820330969266601
20,8,Robert Herjavec,31.0,7.75,4,eliminated_this_week,6,percentage,False,0.168015366430279,0.011820330969266601
20,8,Noah Galloway,31.5,7.875,4,active,3,percentage,True,0.1668333333333523,0.011820330969266601
20,8,Chris Soules,32.0,8.0,4,eliminated_this_week,5,percentage,False,0.16515130023642557,0.011820330969266601
20,9,Riker Lynch,40.0,10.0,4,active,2,percentage,True,0.2499999999998863,0.010000000000000009
20,9,Rumer Willis,39.0,9.75,4,active,1,percentage,True,0.2503333333333712,0.010000000000000009
20,9,Nastia Liukin,40.0,10.0,4,eliminated_this_week,4,percentage,False,0.24296390658177885,0.010000000000000009
20,9,Noah Galloway,38.0,9.5,4,active,3,percentage,True,0.25670276008496357,0.010000000000000009
20,10,Riker Lynch,40.0,10.0,4,active,2,percentage,True,0.3448275862068966,0.3
20,10,Rumer Willis,40.0,10.0,4,active,1,percentage,True,0.3448275862068966,0.3
20,10,Noah Galloway,36.0,9.0,4,active,3,percentage,True,0.3103448275862069,0.3
21,1,Gary Busey,15.0,5.0,3,active,10,percentage,False,0.06,0.3
21,1,Alexa PenaVega,22.0,7.333333333333333,3,active,6,percentage,False,0.088,0.3
21,1,Carlos PenaVega,23.0,7.666666666666667,3,active,4,percentage,False,0.092,0.3
21,1,Victor Espinoza,15.0,5.0,3,active,12,percentage,False,0.06,0.3
21,1,Alek Skarlatos,22.0,7.333333333333333,3,active,3,percentage,True,0.088,0.3
21,1,Chaka Khan,13.0,4.333333333333333,3,active,13,percentage,False,0.052,0.3
21,1,Andy Grammer,21.0,7.0,3,active,7,percentage,False,0.084,0.3
21,1,Tamar Braxton,23.0,7.666666666666667,3,active,5,percentage,False,0.092,0.3
21,1,Nick Carter,24.0,8.0,3,active,2,percentage,True,0.096,0.3
21,1,Hayes Grier,21.0,7.0,3,active,8,percentage,False,0.084,0.3
21,1,Bindi Irwin,24.0,8.0,3,active,1,percentage,True,0.096,0.3
21,1,Kim Zolciak-Biermann,12.0,4.0,3,active,11,percentage,False,0.048,0.3
21,1,Paula Deen,15.0,5.0,3,active,9,percentage,False,0.06,0.3
21,2,Gary Busey,16.5,5.5,3,active,10,percentage,False,0.07739781506232524,0.0277264325323473
21,2,Alexa PenaVega,23.0,7.666666666666667,3,active,6,percentage,False,0.07692307692307694,0.0277264325323473
21,2,Carlos PenaVega,22.5,7.5,3,active,4,percentage,False,0.07692307692307694,0.0277264325323473
21,2,Victor Espinoza,18.5,6.166666666666667,3,eliminated_this_week,12,percentage,False,0.07320095739134558,0.0277264325323473
21,2,Alek Skarlatos,22.5,7.5,3,active,3,percentage,True,0.07692307692307694,0.0277264325323473
21,2,Chaka Khan,15.0,5.0,3,eliminated_this_week,13,percentage,False,0.08017045831556,0.0277264325323473
21,2,Andy Grammer,22.0,7.333333333333333,3,active,7,percentage,False,0.07692307692307694,0.0277264325323473
21,2,Tamar Braxton,24.5,8.166666666666666,3,active,5,percentage,False,0.07692307692307694,0.0277264325323473
21,2,Nick Carter,22.5,7.5,3,active,2,percentage,True,0.07692307692307693,0.0277264325323473
21,2,Hayes Grier,22.5,7.5,3,active,8,percentage,False,0.07692307692307693,0.0277264325323473
21,2,Bindi Irwin,24.0,8.0,3,active,1,percentage,True,0.07692307692307693,0.0277264325323473
21,2,Kim Zolciak-Biermann,18.5,6.166666666666667,3,active,11,percentage,False,0.07692307692307693,0.0277264325323473
21,2,Paula Deen,18.5,6.166666666666667,3,active,9,percentage,False,0.07692307692307694,0.0277264325323473
21,3,Gary Busey,25.0,6.25,4,active,10,percentage,False,0.08196721311475409,0.3
21,3,Alexa PenaVega,36.0,9.0,4,active,6,percentage,False,0.1180327868852459,0.3
21,3,Carlos PenaVega,31.0,7.75,4,active,4,percentage,False,0.10163934426229508,0.3
21,3,Alek Skarlatos,33.0,8.25,4,active,3,percentage,True,0.10819672131147541,0.3
21,3,Andy Grammer,29.0,7.25,4,active,7,percentage,False,0.09508196721311475,0.3
21,3,Tamar Braxton,33.0,8.25,4,active,5,percentage,False,0.10819672131147541,0.3
21,3,Nick Carter,36.0,9.0,4,active,2,percentage,True,0.1180327868852459,0.3
21,3,Hayes Grier,30.0,7.5,4,active,8,percentage,False,0.09836065573770492,0.3
21,3,Bindi Irwin,32.0,8.0,4,active,1,percentage,True,0.10491803278688525,0.3
21,3,Paula Deen,20.0,5.0,4,active,9,percentage,False,0.06557377049180328,0.3
21,4,Gary Busey,16.0,5.333333333333333,3,eliminated_this_week,10,percentage,False,0.1,0.08474576271186418
21,4,Alexa PenaVega,21.0,7.0,3,active,6,percentage,False,0.1,0.08474576271186418
21,4,Carlos PenaVega,25.0,8.333333333333334,3,active,4,percentage,False,0.1,0.08474576271186418
21,4,Alek Skarlatos,24.0,8.0,3,active,3,percentage,True,0.1,0.08474576271186418
21,4,Andy Grammer,23.0,7.666666666666667,3,active,7,percentage,False,0.1,0.08474576271186418
21,4,Tamar Braxton,27.0,9.0,3,active,5,percentage,False,0.1,0.08474576271186418
21,4,Nick Carter,27.0,9.0,3,active,2,percentage,True,0.1,0.08474576271186418
21,4,Hayes Grier,27.0,9.0,3,active,8,percentage,False,0.1,0.08474576271186418
21,4,Bindi Irwin,28.0,9.333333333333334,3,active,1,percentage,True,0.1,0.08474576271186418
21,4,Paula Deen,18.0,6.0,3,active,9,percentage,False,0.1,0.08474576271186418
21,5,Alexa PenaVega,40.0,10.0,4,active,6,percentage,False,0.132890365448505,0.3
21,5,Carlos PenaVega,39.0,9.75,4,active,4,percentage,False,0.12956810631229235,0.3
21,5,Alek Skarlatos,29.0,7.25,4,active,3,percentage,True,0.09634551495016612,0.3
21,5,Andy Grammer,36.0,9.0,4,active,7,percentage,False,0.11960132890365449,0.3
21,5,Tamar Braxton,29.0,7.25,4,active,5,percentage,False,0.09634551495016612,0.3
21,5,Nick Carter,35.0,8.75,4,active,2,percentage,True,0.11627906976744186,0.3
21,5,Hayes Grier,30.0,7.5,4,active,8,percentage,False,0.09966777408637874,0.3
21,5,Bindi Irwin,37.0,9.25,4,active,1,percentage,True,0.12292358803986711,0.3
21,5,Paula Deen,26.0,6.5,4,active,9,percentage,False,0.08637873754152824,0.3
21,6,Alexa PenaVega,30.0,7.5,4,active,6,percentage,False,0.1111111111111111,0.19169329073482427
21,6,Carlos PenaVega,38.0,9.5,4,active,4,percentage,False,0.1111111111111111,0.19169329073482427
21,6,Alek Skarlatos,30.0,7.5,4,active,3,percentage,True,0.1111111111111111,0.19169329073482427
21,6,Andy Grammer,40.0,10.0,4,active,7,percentage,False,0.1111111111111111,0.19169329073482427
21,6,Tamar Braxton,40.0,10.0,4,active,5,percentage,False,0.1111111111111111,0.19169329073482427
21,6,Nick Carter,39.0,9.75,4,active,2,percentage,True,0.1111111111111111,0.19169329073482427
21,6,Hayes Grier,32.0,8.0,4,active,8,percentage,False,0.1111111111111111,0.19169329073482427
21,6,Bindi Irwin,40.0,10.0,4,active,1,percentage,True,0.1111111111111111,0.19169329073482427
21,6,Paula Deen,24.0,6.0,4,eliminated_this_week,9,percentage,False,0.1111111111111111,0.19169329073482427
21,7,Alexa PenaVega,27.5,9.166666666666666,3,active,6,percentage,False,0.125,0.009999999999999731
21,7,Carlos PenaVega,28.0,9.333333333333334,3,active,4,percentage,False,0.125,0.009999999999999731
21,7,Alek Skarlatos,26.5,8.833333333333334,3,active,3,percentage,True,0.12807805429864255,0.009999999999999731
21,7,Andy Grammer,28.0,9.333333333333334,3,active,7,percentage,False,0.125,0.009999999999999731
21,7,Tamar Braxton,27.0,9.0,3,active,5,percentage,False,0.12581561085972853,0.009999999999999731
21,7,Nick Carter,27.0,9.0,3,active,2,percentage,True,0.1258156108597285,0.009999999999999731
21,7,Hayes Grier,28.0,9.333333333333334,3,eliminated_this_week,8,percentage,False,0.12029072398190047,0.009999999999999731
21,7,Bindi Irwin,29.0,9.666666666666666,3,active,1,percentage,True,0.125,0.009999999999999731
21,8,Alexa PenaVega,26.9998,8.999933333333333,3,active,6,percentage,False,0.14285714285714285,0.05155686048513575
21,8,Carlos PenaVega,28.9998,9.6666,3,active,4,percentage,False,0.14285714285714285,0.05155686048513575
21,8,Alek Skarlatos,25.0,8.333333333333334,3,active,3,percentage,True,0.14285714285714285,0.05155686048513575
21,8,Andy Grammer,23.9998,7.999933333333334,3,eliminated_this_week,7,percentage,False,0.14285714285714285,0.05155686048513575
21,8,Tamar Braxton,28.0,9.333333333333334,3,active,5,percentage,False,0.14285714285714285,0.05155686048513575
21,8,Nick Carter,33.0,11.0,3,active,2,percentage,True,0.14285714285714285,0.05155686048513575
21,8,Bindi Irwin,28.0,9.333333333333334,3,active,1,percentage,True,0.14285714285714285,0.05155686048513575
21,9,Alexa PenaVega,30.0,10.0,3,eliminated_this_week,6,percentage,False,0.14573657548186267,0.010000000000000009
21,9,Carlos PenaVega,27.0,9.0,3,active,4,percentage,False,0.16666666666606036,0.010000000000000009
21,9,Alek Skarlatos,25.5,8.5,3,active,3,percentage,True,0.17409219858216662,0.010000000000000009
21,9,Tamar Braxton,24.5,8.166666666666666,3,active,5,percentage,False,0.18017122593778975,0.010000000000000009
21,9,Nick Carter,27.5,9.166666666666666,3,active,2,percentage,True,0.16666666666606034,0.010000000000000009
21,9,Bindi Irwin,30.0,10.0,3,active,1,percentage,True,0.16666666666606034,0.010000000000000009
21,10,Carlos PenaVega,31.5,10.5,3,active,4,percentage,False,0.26582278481012656,0.3
21,10,Alek Skarlatos,28.5,9.5,3,active,3,percentage,True,0.24050632911392406,0.3
21,10,Nick Carter,27.0,9.0,3,active,2,percentage,True,0.22784810126582278,0.3
21,10,Bindi Irwin,31.5,10.5,3,active,1,percentage,True,0.26582278481012656,0.3
21,11,Carlos PenaVega,30.0,10.0,3,eliminated_this_week,4,percentage,False,0.24102499281801787,0.010000000000000564
21,11,Alek Skarlatos,27.999899999999997,9.3333,3,active,3,percentage,True,0.2589750071824369,0.010000000000000564
21,11,Nick Carter,30.0,10.0,3,active,2,percentage,True,0.24999999999977263,0.010000000000000564
21,11,Bindi Irwin,30.0,10.0,3,active,1,percentage,True,0.24999999999977263,0.010000000000000564
22,1,Mischa Barton,16.0,5.333333333333333,3,active,11,percentage,False,0.06751054852320675,0.3
22,1,Kim Fields,20.0,6.666666666666667,3,active,8,percentage,False,0.08438818565400844,0.3
22,1,Jodie Sweetin,20.0,6.666666666666667,3,active,6,percentage,False,0.08438818565400844,0.3
22,1,Doug Flutie,15.0,5.0,3,active,9,percentage,False,0.06329113924050633,0.3
22,1,Von Miller,21.0,7.0,3,active,7,percentage,False,0.08860759493670886,0.3
22,1,Antonio Brown,21.0,7.0,3,active,5,percentage,False,0.08860759493670886,0.3
22,1,Paige VanZant,21.0,7.0,3,active,2,percentage,True,0.08860759493670886,0.3
22,1,Geraldo Rivera,13.0,4.333333333333333,3,active,12,percentage,False,0.05485232067510549,0.3
22,1,Nyle DiMarco,23.0,7.666666666666667,3,active,1,percentage,True,0.0970464135021097,0.3
22,1,Ginger Zee,23.0,7.666666666666667,3,active,3,percentage,True,0.0970464135021097,0.3
22,1,Wanya Morris,23.0,7.666666666666667,3,active,4,percentage,False,0.0970464135021097,0.3
22,1,Marla Maples,21.0,7.0,3,active,10,percentage,False,0.08860759493670886,0.3
22,2,Mischa Barton,15.0,5.0,3,active,11,percentage,False,0.08333333333333333,0.08474576271186418
22,2,Kim Fields,19.0,6.333333333333333,3,active,8,percentage,False,0.08333333333333333,0.08474576271186418
22,2,Jodie Sweetin,21.0,7.0,3,active,6,percentage,False,0.08333333333333333,0.08474576271186418
22,2,Doug Flutie,20.0,6.666666666666667,3,active,9,percentage,False,0.08333333333333333,0.08474576271186418
22,2,Von Miller,20.0,6.666666666666667,3,active,7,percentage,False,0.08333333333333333,0.08474576271186418
22,2,Antonio Brown,19.0,6.333333333333333,3,active,5,percentage,False,0.08333333333333333,0.08474576271186418
22,2,Paige VanZant,24.0,8.0,3,active,2,percentage,True,0.08333333333333333,0.08474576271186418
22,2,Geraldo Rivera,13.0,4.333333333333333,3,eliminated_this_week,12,percentage,False,0.08333333333333333,0.08474576271186418
22,2,Nyle DiMarco,20.0,6.666666666666667,3,active,1,percentage,True,0.08333333333333333,0.08474576271186418
22,2,Ginger Zee,21.0,7.0,3,active,3,percentage,True,0.08333333333333333,0.08474576271186418
22,2,Wanya Morris,24.0,8.0,3,active,4,percentage,False,0.08333333333333333,0.08474576271186418
22,2,Marla Maples,20.0,6.666666666666667,3,active,10,percentage,False,0.08333333333333333,0.08474576271186418
