celebrity_name,total_score,judge_rank,popularity_factor,estimated_vote_share,estimated_votes,is_eliminated,season,week
Sadie Robertson,35.0,3.0,-0.006528399521326959,0.1192927370261821,119292.73702618209,False,19,6
Tommy Chong,28.0,8.0,0.08791931968939183,0.10438457611702344,104384.57611702343,False,19,6
Alfonso Ribeiro,34.0,3.0,-0.0008219666802395813,0.13116414245176414,131164.14245176414,False,19,7
Antonio Sabato Jr.,29.5,7.0,-0.05595546925858905,0.10850068211762473,108500.68211762473,True,19,7
Bethany Mota,37.5,1.0,-0.0009630938176856076,0.14614985552250237,146149.85552250236,False,19,7
Janel Parrish,33.5,4.0,-0.0008031025856068711,0.1291521259314654,129152.12593146542,False,19,7
Lea Thompson,35.0,2.0,-0.000860632872828671,0.13528232254155656,135282.32254155655,False,19,7
Michael Waltrip,28.0,8.0,0.054676512438162184,0.11430339004799313,114303.39004799313,False,19,7
Sadie Robertson,31.0,5.0,-0.0007132379178314678,0.11954407868244764,119544.07868244764,False,19,7
Tommy Chong,30.0,6.0,-0.0006792596863334744,0.11590340270464611,115903.40270464611,False,19,7
Alfonso Ribeiro,41.0,2.0,0.0,0.16463589606184864,164635.89606184865,False,19,8
Bethany Mota,40.0,3.0,0.0,0.16005388480788033,160053.88480788033,False,19,8
Janel Parrish,43.0,1.0,0.0,0.17419719427410044,174197.19427410045,False,19,8
Lea Thompson,32.0,5.0,0.0,0.1277025953927474,127702.59539274739,False,19,8
Michael Waltrip,25.0,7.0,0.0,0.10480730166241391,104807.30166241391,True,19,8
Sadie Robertson,38.0,4.0,0.0,0.15126888153010326,151268.88153010327,False,19,8
Tommy Chong,29.0,6.0,0.0,0.11733424627090588,117334.24627090589,False,19,8
Alfonso Ribeiro,38.5,1.0,-0.017554641797337695,0.18041128553292962,180411.2855329296,False,19,9
Bethany Mota,37.0,3.0,-0.016494120557663985,0.17314102882705085,173141.02882705085,False,19,9
Janel Parrish,38.5,1.0,-0.01755464179733767,0.18041128553292962,180411.2855329296,False,19,9
Lea Thompson,35.0,5.0,-0.2272827496652238,0.1324422432362092,132442.2432362092,True,19,9
Sadie Robertson,36.5,4.0,-0.016150486013637395,0.17077808223303612,170778.0822330361,False,19,9
Tommy Chong,28.5,6.0,0.20159754033293834,0.1628160746378447,162816.0746378447,False,19,9
Alfonso Ribeiro,37.5,3.0,0.0,0.20495947383305035,204959.47383305035,False,19,10
Bethany Mota,38.0,2.0,0.0,0.20778645654607,207786.45654607,False,19,10
Janel Parrish,39.0,1.0,0.0,0.21355793654095742,213557.93654095742,False,19,10
Sadie Robertson,37.0,4.0,0.0,0.20217095287250747,202170.95287250748,False,19,10
Tommy Chong,31.0,5.0,0.0,0.17152518020741475,171525.18020741476,True,19,10
Alfonso Ribeiro,40.0,1.0,0.0,0.25588986042610795,255889.86042610795,False,19,11
Bethany Mota,38.0,4.0,0.0,0.2431246566639993,243124.65666399928,True,19,11
Janel Parrish,38.99980000000001,3.0,0.0,0.24942433269207231,249424.33269207232,False,19,11
Sadie Robertson,39.333200000000005,2.0,0.0,0.25156115021782044,251561.15021782045,False,19,11
Charlotte McKinney,22.0,11.0,0.0,0.06984345281148348,69843.45281148348,False,20,1
Chris Soules,26.0,5.0,0.0,0.08122310454430977,81223.10454430977,False,20,1
Michael Sam,26.0,5.0,0.0,0.08122310454430977,81223.10454430977,False,20,1
Nastia Liukin,30.0,3.0,0.0,0.09445685237845486,94456.85237845486,False,20,1
Noah Galloway,26.0,5.0,0.0,0.08122310454430977,81223.10454430977,False,20,1
Patti LaBelle,25.0,8.0,0.0,0.07821519173232937,78215.19173232936,False,20,1
Redfoo,22.0,11.0,0.0,0.06984345281148348,69843.45281148348,False,20,1
Riker Lynch,31.0,2.0,0.0,0.09808936890313222,98089.36890313221,False,20,1
Robert Herjavec,28.0,4.0,0.0,0.08759040355918948,87590.40355918948,False,20,1
Rumer Willis,32.0,1.0,0.0,0.10186158070633936,101861.58070633936,False,20,1
Suzanne Somers,25.0,8.0,0.0,0.07821519173232937,78215.19173232936,False,20,1
Willow Shields,25.0,8.0,0.0,0.07821519173232937,78215.19173232936,False,20,1
Charlotte McKinney,26.0,11.0,-0.02435546080812186,0.07582208550411382,75822.08550411381,False,20,2
Chris Soules,21.0,12.0,0.38398099838029476,0.08662455530805861,86624.55530805861,False,20,2
Michael Sam,28.0,6.0,-0.02717951543469566,0.08111304082882762,81113.04082882761,False,20,2
Nastia Liukin,34.0,1.0,-0.036884508831986025,0.09891431704136718,98914.31704136718,False,20,2
Noah Galloway,27.0,10.0,-0.02574380021456992,0.07842875231546942,78428.75231546942,False,20,2
Patti LaBelle,28.0,6.0,-0.02717951587800324,0.08111304079255267,81113.04079255267,False,20,2
Redfoo,31.0,5.0,-0.42461750565824447,0.05780611179313227,57806.111793132266,True,20,2
Riker Lynch,32.0,2.0,-0.03343029404985128,0.09265067149235498,92650.67149235497,False,20,2
Robert Herjavec,28.0,6.0,-0.027179516153746648,0.08111304076998917,81113.04076998917,False,20,2
Rumer Willis,32.0,2.0,-0.033430293707818144,0.09265067152889084,92650.67152889083,False,20,2
Suzanne Somers,28.0,6.0,-0.027179512505443697,0.08111304106852216,81113.04106852216,False,20,2
Willow Shields,32.0,2.0,-0.03343029344728223,0.0926506715567212,92650.6715567212,False,20,2
Charlotte McKinney,22.0,10.0,0.0,0.07160995942012575,71609.95942012576,True,20,3
Chris Soules,28.0,7.0,0.0,0.08841987565946441,88419.87565946441,False,20,3
Michael Sam,24.0,9.0,0.0,0.07682435423168994,76824.35423168994,False,20,3
Nastia Liukin,34.0,1.0,0.0,0.10917579726260675,109175.79726260675,False,20,3
Noah Galloway,30.0,5.0,0.0,0.0948583116621007,94858.31166210069,False,20,3
Patti LaBelle,22.0,10.0,0.0,0.07160995942012575,71609.95942012576,False,20,3
Riker Lynch,34.0,1.0,0.0,0.10917579726260675,109175.79726260675,False,20,3
Robert Herjavec,29.0,6.0,0.0,0.09158253175376659,91582.53175376658,False,20,3
Rumer Willis,33.0,3.0,0.0,0.10540558591388324,105405.58591388325,False,20,3
Suzanne Somers,25.0,8.0,0.0,0.07957225463631663,79572.25463631663,False,20,3
Willow Shields,32.0,4.0,0.0,0.10176557277731339,101765.5727773134,False,20,3
Chris Soules,27.0,10.0,0.0991879910617286,0.091425069320617,91425.069320617,False,20,4
Michael Sam,30.0,7.0,-0.12560192829757078,0.08219430009048635,82194.30009048636,True,20,4
Nastia Liukin,36.0,2.0,-0.0030976755165502095,0.11075582919676417,110755.82919676417,False,20,4
Noah Galloway,32.0,6.0,-0.002572197906055891,0.09797282566517365,97972.82566517364,False,20,4
Patti LaBelle,30.0,7.0,-0.002334004376581647,0.09213913535618484,92139.13535618484,False,20,4
Riker Lynch,34.0,4.0,-0.0028263005266300364,0.10417106403564579,104171.06403564579,False,20,4
Robert Herjavec,34.0,4.0,-0.002826300526630036,0.10417106403564579,104171.06403564579,False,20,4
Rumer Willis,35.0,3.0,-0.0029597424923319083,0.1074137108991632,107413.7108991632,False,20,4
Suzanne Somers,28.0,9.0,0.02034545930171591,0.08834827923343402,88348.27923343402,False,20,4
Willow Shields,39.0,1.0,-0.003540377886434872,0.12140872216688511,121408.72216688511,False,20,4
Chris Soules,27.0,7.0,-0.004957039591887507,0.09531498098658969,95314.9809865897,False,20,5
Nastia Liukin,38.0,2.0,-0.008516565775550813,0.13484396400222906,134843.96400222907,False,20,5
Noah Galloway,28.0,5.0,-0.005228117142659193,0.09838390721140323,98383.90721140323,False,20,5
Patti LaBelle,27.0,7.0,-0.004957038763842574,0.09531498105497899,95314.98105497898,False,20,5
Riker Lynch,38.0,2.0,-0.008516565567081155,0.13484396403651117,134843.96403651117,False,20,5
Robert Herjavec,24.0,9.0,0.16460631536543344,0.09869046120218919,98690.4612021892,False,20,5
Rumer Willis,39.0,1.0,-0.008913829903586735,0.1391344410075846,139134.4410075846,False,20,5
Suzanne Somers,28.0,5.0,-0.17377996229584686,0.08455618558505376,84556.18558505377,True,20,5
Willow Shields,34.0,4.0,-0.007062270096012847,0.11891711491346031,118917.11491346032,False,20,5
Chris Soules,35.0,5.0,-5.653623562211008e-05,0.12358040588117464,123580.40588117464,False,20,6
Nastia Liukin,36.5,2.0,-6.0259818660691294e-05,0.12893290766224236,128932.90766224236,False,20,6
Noah Galloway,34.0,6.0,-5.41414020298299e-05,0.12013606371742518,120136.06371742518,False,20,6
Patti LaBelle,34.0,6.0,-0.015222656318008612,0.11839716845132152,118397.16845132152,True,20,6
Riker Lynch,38.0,1.0,-6.414874854531794e-05,0.13451717007182734,134517.17007182734,False,20,6
Robert Herjavec,33.5,8.0,0.015115514252788946,0.12016395288222075,120163.95288222075,False,20,6
Rumer Willis,35.5,4.0,-5.775971833263673e-05,0.12533942367148462,125339.42367148462,False,20,6
Willow Shields,36.5,2.0,-6.0259818199830866e-05,0.12893290766230367,128932.90766230367,False,20,6
Chris Soules,31.0,6.0,0.13618523656753373,0.14218979447921462,142189.79447921462,False,20,7
Nastia Liukin,41.0,1.0,-0.025966353668648558,0.16257457984247686,162574.57984247687,False,20,7
Noah Galloway,38.0,3.0,-0.022973944771658192,0.15010198366386213,150101.98366386213,False,20,7
Riker Lynch,37.0,4.0,-0.02208947134654928,0.14612689991053351,146126.8999105335,False,20,7
Robert Herjavec,31.0,6.0,0.1361851867070676,0.14218978823250733,142189.78823250733,False,20,7
Rumer Willis,37.0,4.0,-0.02211340256918975,0.1461232223822058,146123.2223822058,False,20,7
Willow Shields,39.0,2.0,-0.3227685351615007,0.11069373148919973,110693.73148919972,True,20,7
Chris Soules,32.0,4.0,-0.016697573205438705,0.14884820411809918,148848.20411809918,True,20,8
Nastia Liukin,38.0,3.0,-0.00010259668245986517,0.1791479340491306,179147.9340491306,False,20,8
Noah Galloway,31.5,5.0,0.01654155085101841,0.1512122702694381,151212.2702694381,False,20,8
Riker Lynch,39.0,2.0,-0.00010695506060191904,0.18430218975580687,184302.18975580687,False,20,8
Robert Herjavec,31.0,6.0,-7.544676112752771e-05,0.14688473920635486,146884.73920635486,True,20,8
Rumer Willis,40.0,1.0,-0.00011144721515411962,0.18960466260117037,189604.66260117036,False,20,8
Nastia Liukin,40.0,1.0,-0.0526880998630581,0.2419078666392113,241907.8666392113,True,20,9
Noah Galloway,38.0,4.0,0.05007407965594617,0.25464672014006406,254646.72014006408,False,20,9
Riker Lynch,40.0,1.0,-0.0013608530306365445,0.2549247805814503,254924.7805814503,False,20,9
Rumer Willis,39.0,3.0,-0.0013098713822621878,0.24852063263927435,248520.63263927435,False,20,9
Noah Galloway,36.0,3.0,0.0,0.3107542543809806,310754.25438098056,False,20,10
Riker Lynch,40.0,1.0,0.0,0.3446228728095097,344622.8728095097,False,20,10
Rumer Willis,40.0,1.0,0.0,0.3446228728095097,344622.8728095097,False,20,10
Alek Skarlatos,22.0,5.0,0.0,0.08672983420369079,86729.83420369079,False,21,1
Alexa PenaVega,22.0,5.0,0.0,0.08672983420369079,86729.83420369079,False,21,1
Andy Grammer,21.0,7.0,0.0,0.08233513522606146,82335.13522606147,False,21,1
Bindi Irwin,24.0,1.0,0.0,0.09623546348716833,96235.46348716832,False,21,1
Carlos PenaVega,23.0,3.0,0.0,0.09135910350237378,91359.10350237378,False,21,1
Chaka Khan,13.0,12.0,0.0,0.05431486427629697,54314.86427629697,False,21,1
Gary Busey,15.0,9.0,0.0,0.06026779810965723,60267.79810965723,False,21,1
Hayes Grier,21.0,7.0,0.0,0.08233513522606146,82335.13522606147,False,21,1
Kim Zolciak-Biermann,12.0,13.0,0.0,0.051562668556142346,51562.668556142344,False,21,1
Nick Carter,24.0,1.0,0.0,0.09623546348716833,96235.46348716832,False,21,1
Paula Deen,15.0,9.0,0.0,0.06026779810965723,60267.79810965723,False,21,1
Tamar Braxton,23.0,3.0,0.0,0.09135910350237378,91359.10350237378,False,21,1
Victor Espinoza,15.0,9.0,0.0,0.06026779810965723,60267.79810965723,False,21,1
Alek Skarlatos,22.5,4.0,0.0,0.08265545698670325,82655.45698670326,False,21,2
Alexa PenaVega,23.0,3.0,0.0,0.0846656882512705,84665.68825127049,False,21,2
Andy Grammer,22.0,8.0,0.0,0.08069295497138099,80692.95497138098,False,21,2
Bindi Irwin,24.0,2.0,0.0,0.08883400997774422,88834.00997774422,False,21,2
Carlos PenaVega,22.5,4.0,0.0,0.08265545698670325,82655.45698670326,False,21,2
Chaka Khan,15.0,13.0,0.0,0.057641178939293956,57641.17893929395,True,21,2
Gary Busey,16.5,12.0,0.0,0.061949897220287736,61949.897220287734,False,21,2
Hayes Grier,22.5,4.0,0.0,0.08265545698670325,82655.45698670326,False,21,2
Kim Zolciak-Biermann,18.5,9.0,0.0,0.06819997842115319,68199.9784211532,True,21,2
Nick Carter,22.5,4.0,0.0,0.08265545698670325,82655.45698670326,False,21,2
Paula Deen,18.5,9.0,0.0,0.06819997842115319,68199.9784211532,False,21,2
Tamar Braxton,24.5,1.0,0.0,0.09099450742974995,90994.50742974995,False,21,2
Victor Espinoza,18.5,9.0,0.0,0.06819997842115319,68199.9784211532,True,21,2
Alek Skarlatos,33.0,3.0,0.0,0.10733463946334725,107334.63946334725,False,21,3
Alexa PenaVega,36.0,1.0,0.0,0.11842881721230432,118428.81721230432,False,21,3
Andy Grammer,29.0,8.0,0.0,0.09414196272261617,94141.96272261617,False,21,3
Bindi Irwin,32.0,5.0,0.0,0.10387253687185947,103872.53687185947,False,21,3
Carlos PenaVega,31.0,6.0,0.0,0.10052210516699242,100522.10516699242,False,21,3
Gary Busey,25.0,9.0,0.0,0.08257081953764706,82570.81953764705,False,21,3
Hayes Grier,30.0,7.0,0.0,0.0972797423795412,97279.7423795412,False,21,3
Nick Carter,36.0,1.0,0.0,0.11842881721230432,118428.81721230432,False,21,3
Paula Deen,20.0,10.0,0.0,0.07008591997004046,70085.91997004046,False,21,3
Tamar Braxton,33.0,3.0,0.0,0.10733463946334725,107334.63946334725,False,21,3
Alek Skarlatos,24.0,6.0,0.0,0.10038361883795895,100383.61883795894,False,21,4
Alexa PenaVega,21.0,8.0,0.0,0.08840074444162455,88400.74444162454,False,21,4
Andy Grammer,23.0,7.0,0.0,0.09621893363179056,96218.93363179055,False,21,4
Bindi Irwin,28.0,1.0,0.0,0.11892470483644439,118924.70483644439,False,21,4
Carlos PenaVega,25.0,5.0,0.0,0.10472856589293197,104728.56589293198,False,21,4
Gary Busey,16.0,10.0,0.0,0.07152277883832045,71522.77883832045,True,21,4
Hayes Grier,27.0,2.0,0.0,0.1139907926641827,113990.7926641827,False,21,4
Nick Carter,27.0,2.0,0.0,0.1139907926641827,113990.7926641827,False,21,4
Paula Deen,18.0,9.0,0.0,0.07784827552838107,77848.27552838107,False,21,4
Tamar Braxton,27.0,2.0,0.0,0.1139907926641827,113990.7926641827,False,21,4
Alek Skarlatos,29.0,7.0,0.0,0.09631990873356501,96319.90873356501,False,21,5
Alexa PenaVega,40.0,1.0,0.0,0.1338311175792813,133831.1175792813,False,21,5
Andy Grammer,36.0,4.0,0.0,0.11874488396751669,118744.88396751668,False,21,5
Bindi Irwin,37.0,3.0,0.0,0.12234900920699529,122349.0092069953,False,21,5
Carlos PenaVega,39.0,2.0,0.0,0.1298887553826323,129888.75538263231,False,21,5
Hayes Grier,30.0,6.0,0.0,0.09924339480329648,99243.39480329648,False,21,5
Nick Carter,35.0,5.0,0.0,0.11524692811041433,115246.92811041433,False,21,5
Paula Deen,26.0,9.0,0.0,0.08805609348273351,88056.09348273351,False,21,5
Tamar Braxton,29.0,7.0,0.0,0.09631990873356501,96319.90873356501,False,21,5
Alek Skarlatos,30.0,7.0,0.0,0.09565570009909981,95655.7000990998,False,21,6
Alexa PenaVega,30.0,7.0,0.0,0.09565570009909981,95655.7000990998,False,21,6
Andy Grammer,40.0,1.0,0.0,0.12752280655104337,127522.80655104337,False,21,6
Bindi Irwin,40.0,1.0,0.0,0.12752280655104337,127522.80655104337,False,21,6
Carlos PenaVega,38.0,5.0,0.0,0.12039611155422872,120396.11155422872,False,21,6
Hayes Grier,32.0,6.0,0.0,0.10131791784444619,101317.91784444619,False,21,6
Nick Carter,39.0,4.0,0.0,0.12390823234647384,123908.23234647384,False,21,6
Paula Deen,24.0,9.0,0.0,0.08049791840352152,80497.91840352153,True,21,6
Tamar Braxton,40.0,1.0,0.0,0.12752280655104337,127522.80655104337,False,21,6
Alek Skarlatos,26.5,8.0,0.03796366742874156,0.12496054104389215,124960.54104389215,False,21,7
Alexa PenaVega,27.5,5.0,0.00015469567360360177,0.12495243964995394,124952.43964995394,False,21,7
Andy Grammer,28.0,2.0,0.00023733549370429918,0.12725597866629224,127255.97866629224,False,21,7
Bindi Irwin,29.0,1.0,0.00024527836547836657,0.1319705322915923,131970.5322915923,False,21,7
Carlos PenaVega,28.0,2.0,0.00017488265679183705,0.1272478875102077,127247.88751020771,False,21,7
Hayes Grier,28.0,2.0,-0.0724948042117662,0.11817321072786328,118173.21072786329,True,21,7
Nick Carter,27.0,6.0,0.00031061325337665744,0.12271970505509923,122719.70505509923,False,21,7
Tamar Braxton,27.0,6.0,0.00031061325337665397,0.12271970505509923,122719.70505509923,False,21,7
Alek Skarlatos,25.0,6.0,0.0,0.12890048857868644,128900.48857868643,False,21,8
Alexa PenaVega,26.9998,5.0,0.0,0.1385454811444363,138545.4811444363,False,21,8
Andy Grammer,23.9998,7.0,0.0,0.12433143937717281,124331.4393771728,True,21,8
Bindi Irwin,28.0,3.0,0.0,0.14363688138211853,143636.88138211853,False,21,8
Carlos PenaVega,28.9998,2.0,0.0,0.1489132359206901,148913.23592069012,False,21,8
Nick Carter,33.0,1.0,0.0,0.1720355922147773,172035.59221477728,False,21,8
Tamar Braxton,28.0,3.0,0.0,0.14363688138211853,143636.88138211853,False,21,8
Alek Skarlatos,25.5,5.0,0.13665572527897848,0.17847789610449744,178477.89610449743,False,21,9
Alexa PenaVega,30.0,1.0,-0.1838873237346564,0.15112227390272862,151122.27390272863,True,21,9
Bindi Irwin,30.0,1.0,-0.009718564153602656,0.18331655831562596,183316.55831562597,False,21,9
Carlos PenaVega,27.0,4.0,0.020960088712912023,0.169359571013913,169359.571013913,False,21,9
Nick Carter,27.5,3.0,-0.008515414112923319,0.16749142220280486,167491.42220280485,False,21,9
Tamar Braxton,24.5,6.0,-0.007201060528653525,0.15023227846043027,150232.27846043027,True,21,9
Alek Skarlatos,28.5,3.0,0.0,0.24016701714947164,240167.01714947165,False,21,10
Bindi Irwin,31.5,1.0,0.0,0.2657617973467576,265761.7973467576,False,21,10
Carlos PenaVega,31.5,1.0,0.0,0.2657617973467576,265761.7973467576,False,21,10
Nick Carter,27.0,4.0,0.0,0.22830938815701315,228309.38815701316,False,21,10
Alek Skarlatos,27.9999,4.0,0.06705466973022915,0.25402894067634607,254028.94067634607,False,21,11
Bindi Irwin,30.0,1.0,-0.002478308222201038,0.25444606659990365,254446.06659990366,False,21,11
Carlos PenaVega,30.0,1.0,-0.07174623889947218,0.23707892634671107,237078.92634671106,True,21,11
Nick Carter,30.0,1.0,-0.00247830908039138,0.25444606637703926,254446.06637703927,False,21,11
Antonio Brown,21.0,4.0,0.0,0.0877019698394156,87701.9698394156,False,22,1
Doug Flutie,15.0,11.0,0.0,0.0647249589801974,64724.95898019739,False,22,1
Geraldo Rivera,13.0,12.0,0.0,0.05849147804006439,58491.47804006439,False,22,1
Ginger Zee,23.0,1.0,0.0,0.09704843492671698,97048.43492671699,False,22,1
Jodie Sweetin,20.0,8.0,0.0,0.08337191056397251,83371.91056397252,False,22,1
Kim Fields,20.0,8.0,0.0,0.08337191056397251,83371.91056397252,False,22,1
Marla Maples,21.0,4.0,0.0,0.0877019698394156,87701.9698394156,False,22,1
Mischa Barton,16.0,10.0,0.0,0.06808655771397991,68086.55771397991,False,22,1
Nyle DiMarco,23.0,1.0,0.0,0.09704843492671698,97048.43492671699,False,22,1
Paige VanZant,21.0,4.0,0.0,0.0877019698394156,87701.9698394156,False,22,1
Von Miller,21.0,4.0,0.0,0.0877019698394156,87701.9698394156,False,22,1
Wanya Morris,23.0,1.0,0.0,0.09704843492671698,97048.43492671699,False,22,1
Antonio Brown,19.0,9.0,0.0,0.07965133503997014,79651.33503997014,False,22,2
Doug Flutie,20.0,5.0,0.0,0.08380613838082114,83806.13838082114,False,22,2
Geraldo Rivera,13.0,12.0,0.0,0.058707885404113716,58707.88540411372,True,22,2
Ginger Zee,21.0,3.0,0.0,0.08817766615940421,88177.66615940421,False,22,2
Jodie Sweetin,21.0,3.0,0.0,0.08817766615940421,88177.66615940421,False,22,2
Kim Fields,19.0,9.0,0.0,0.07965133503997014,79651.33503997014,False,22,2
Marla Maples,20.0,5.0,0.0,0.08380613838082114,83806.13838082114,False,22,2
Mischa Barton,15.0,11.0,0.0,0.06499231076906302,64992.31076906302,False,22,2
Nyle DiMarco,20.0,5.0,0.0,0.08380613838082114,83806.13838082114,False,22,2
Paige VanZant,24.0,1.0,0.0,0.102708623952395,102708.62395239499,False,22,2
Von Miller,20.0,5.0,0.0,0.08380613838082114,83806.13838082114,False,22,2
Wanya Morris,24.0,1.0,0.0,0.102708623952395,102708.62395239499,False,22,2
Antonio Brown,20.0,8.0,0.0,0.08426268423785041,84262.68423785041,False,22,3
Doug Flutie,20.0,8.0,0.0,0.08426268423785041,84262.68423785041,False,22,3
Ginger Zee,21.0,6.0,0.0,0.08826579100981614,88265.79100981614,False,22,3
Jodie Sweetin,23.0,3.0,0.0,0.09685157180382882,96851.57180382882,False,22,3
Kim Fields,22.0,5.0,0.0,0.09245907524850634,92459.07524850634,False,22,3
Marla Maples,21.0,6.0,0.0,0.08826579100981614,88265.79100981614,False,22,3
Mischa Barton,18.0,11.0,0.0,0.07679289389261318,76792.89389261318,True,22,3
Nyle DiMarco,25.0,1.0,0.0,0.10627250776950525,106272.50776950526,False,22,3
Paige VanZant,23.0,3.0,0.0,0.09685157180382882,96851.57180382882,False,22,3
Von Miller,20.0,8.0,0.0,0.08426268423785041,84262.68423785041,False,22,3
Wanya Morris,24.0,2.0,0.0,0.10145274474853401,101452.74474853401,False,22,3
Antonio Brown,35.0,3.0,-0.006605940910008369,0.10949747535745008,109497.47535745008,False,22,4
Doug Flutie,24.0,10.0,0.16553792464362907,0.08833542958666997,88335.42958666997,False,22,4
Ginger Zee,36.0,1.0,-0.006921532369744057,0.11294886848245014,112948.86848245014,False,22,4
Jodie Sweetin,27.0,9.0,-0.004433677714160106,0.08533740138066545,85337.40138066545,False,22,4
Kim Fields,32.0,6.0,-0.005721976574773176,0.09974501722992447,99745.01722992447,False,22,4
Marla Maples,28.0,8.0,-0.17398414842056903,0.07579624463440739,75796.24463440738,True,22,4
Nyle DiMarco,34.0,5.0,-0.006301110446436992,0.10614820227197926,106148.20227197926,False,22,4
Paige VanZant,36.0,1.0,-0.006921532431571109,0.11294886847450555,112948.86847450555,False,22,4
Von Miller,32.0,6.0,-0.005721976632953605,0.09974501722405599,99745.01722405599,False,22,4
Wanya Morris,35.0,3.0,-0.006605940906361776,0.10949747535789171,109497.47535789172,False,22,4
Antonio Brown,26.0,9.0,0.0,0.09485314053303216,94853.14053303216,False,22,5
Doug Flutie,28.0,7.0,0.0,0.10124539238671387,101245.39238671387,False,22,5
Ginger Zee,32.0,3.0,0.0,0.11535126835501365,115351.26835501366,False,22,5
Jodie Sweetin,35.0,2.0,0.0,0.12720603149872578,127206.03149872577,False,22,5
Kim Fields,28.0,7.0,0.0,0.10124539238671387,101245.39238671387,False,22,5
Nyle DiMarco,37.0,1.0,0.0,0.13577857834406776,135778.57834406776,False,22,5
Paige VanZant,31.0,4.0,0.0,0.11165048080275747,111650.48080275746,False,22,5
Von Miller,29.0,6.0,0.0,0.10460129094777759,104601.2909477776,False,22,5
Wanya Morris,30.0,5.0,0.0,0.10806842474519786,108068.42474519786,False,22,5
Antonio Brown,27.0,3.0,0.0,0.11873140913487655,118731.40913487655,False,22,6
Doug Flutie,21.0,9.0,0.0,0.09359513573126434,93595.13573126434,True,22,6
Ginger Zee,24.0,6.0,0.0,0.10541670813273885,105416.70813273884,False,22,6
Jodie Sweetin,25.0,4.0,0.0,0.1096801849827192,109680.18498271919,False,22,6
Kim Fields,24.0,6.0,0.0,0.10541670813273885,105416.70813273884,False,22,6
Nyle DiMarco,25.0,4.0,0.0,0.1096801849827192,109680.18498271919,False,22,6
Paige VanZant,28.0,2.0,0.0,0.12353338619504693,123533.38619504693,False,22,6
Von Miller,24.0,6.0,0.0,0.10541670813273885,105416.70813273884,False,22,6
Wanya Morris,29.0,1.0,0.0,0.1285295745751572,128529.57457515721,False,22,6
Antonio Brown,26.0,5.0,-9.376326793916279e-05,0.1214807038528629,121480.7038528629,False,22,7
Ginger Zee,27.5,2.0,-0.00010204839989268045,0.12848658708826108,128486.58708826108,False,22,7
Jodie Sweetin,25.5,8.0,0.019699454974763428,0.12150238900830876,121502.38900830876,False,22,7
Kim Fields,26.0,5.0,-0.01988431618361592,0.11916594049397287,119165.94049397287,True,22,7
Nyle DiMarco,28.0,1.0,-0.00010491661422951898,0.13091050148479377,130910.50148479377,False,22,7
Paige VanZant,27.5,2.0,-0.00010204808287345873,0.12848658713014188,128486.58713014188,False,22,7
Von Miller,26.0,5.0,-9.376326341014564e-05,0.12148070385339775,121480.70385339775,True,22,7
Wanya Morris,27.5,2.0,-0.00010204839989267993,0.12848658708826108,128486.58708826108,False,22,7
Antonio Brown,27.0,5.0,0.005637900771473318,0.16308187351307482,163081.87351307482,False,22,8
Ginger Zee,30.0,1.0,-0.012638839749974831,0.17828683926403888,178286.83926403886,False,22,8
Jodie Sweetin,30.0,1.0,-0.2013095208483485,0.1453300349139068,145330.0349139068,True,22,8
Nyle DiMarco,29.0,3.0,-0.011998749299177556,0.1721576247070336,172157.6247070336,False,22,8
Paige VanZant,28.0,4.0,-0.011380340876971911,0.16622779396496573,166227.79396496573,False,22,8
Wanya Morris,25.0,6.0,0.1636881707603936,0.17491583363698013,174915.83363698013,False,22,8
Antonio Brown,27.5,5.0,0.0,0.19170977857172106,191709.77857172105,True,22,9
Ginger Zee,28.0,4.0,0.0,0.1950789330050651,195078.9330050651,False,22,9
Nyle DiMarco,28.5,3.0,0.0,0.19850729778062687,198507.29778062686,False,22,9
Paige VanZant,29.5,2.0,0.0,0.20554583895377304,205545.83895377305,False,22,9
Wanya Morris,30.0,1.0,0.0,0.20915815168881408,209158.15168881408,True,22,9
Ginger Zee,28.3332,3.0,0.0,0.32570048782625693,325700.48782625695,False,22,10
Nyle DiMarco,28.9998,2.0,0.0,0.33327384941669286,333273.84941669286,False,22,10
Paige VanZant,29.666600000000003,1.0,0.0,0.34102566275705026,341025.66275705025,False,22,10
Amber Rose,24.0,9.0,0.0,0.07229116922101783,72291.16922101783,False,23,1
Babyface,26.0,5.0,0.0,0.078217222486627,78217.22248662701,False,23,1
Calvin Johnson Jr.,26.0,5.0,0.0,0.078217222486627,78217.22248662701,False,23,1
Jake T. Austin,22.0,11.0,0.0,0.0668140977293759,66814.09772937589,False,23,1
James Hinchcliffe,31.0,1.0,0.0,0.095245670287494,95245.67028749401,False,23,1
Jana Kramer,27.0,3.0,0.0,0.0813600038530717,81360.0038530717,False,23,1
Laurie Hernandez,31.0,1.0,0.0,0.095245670287494,95245.67028749401,False,23,1
Marilu Henner,27.0,3.0,0.0,0.0813600038530717,81360.0038530717,False,23,1
Maureen McCormick,22.0,11.0,0.0,0.0668140977293759,66814.09772937589,False,23,1
Rick Perry,20.0,13.0,0.0,0.06175199133579239,61751.991335792394,False,23,1
Ryan Lochte,24.0,9.0,0.0,0.07229116922101783,72291.16922101783,False,23,1
Terra Jole,25.0,7.0,0.0,0.07519584075451749,75195.84075451749,False,23,1
